taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1898367	Pierella lena Linnaeus, 1767	1898367	Pierella lena Linnaeus, 1767	387	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Pierella	1898343	Pierella lena	1898367	
8942527	Callospermophilus lateralis chrysodeirus (Merriam, 1890)	8942527	Callospermophilus lateralis chrysodeirus (Merriam, 1890)	27	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Callospermophilus	4827935	Callospermophilus lateralis	7593288	
6303249	Achillea borealis var. californica (Pollard) J.T.Howell	4215622	Achillea millefolium var. californica (Pollard) Jeps.	7	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea millefolium	3120060	
5345490	Astragalus peruvianus Vogel	5345490	Astragalus peruvianus Vogel	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Astragalus	2933951	Astragalus peruvianus	5345490	
9274887	Adelpha plesaure Hübner	6226146	Limenitis phliassa plesaure (Hübner)	72	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Limenitis	5131972	Limenitis phliassa	5132483	
7190640	Psammodynastes pulverulentus pulverulentus (Boie, 1827)	7190640	Psammodynastes pulverulentus pulverulentus (Boie, 1827)	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Pseudaspididae	11209474	Psammodynastes	2456984	Psammodynastes pulverulentus	2456985	
2601499	Pseudocyphellaria dissimilis (Nyl.) D.J.Galloway & P.James	2601499	Pseudocyphellaria dissimilis (Nyl.) D.J.Galloway & P.James	137	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Peltigerales	1055	Lobariaceae	8375	Pseudocyphellaria	2601421	Pseudocyphellaria dissimilis	2601499	
2760129	Etlingera megalocheilos (Griff.) A.D.Poulsen	2760129	Etlingera megalocheilos (Griff.) A.D.Poulsen	50	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Zingiberaceae	4687	Etlingera	2759895	Etlingera megalocheilos	2760129	LC
6066224	Aviceda jerdoni celebensis (Schlegel, 1873)	6066224	Aviceda jerdoni celebensis (Schlegel, 1873)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aviceda	2480703	Aviceda jerdoni	2480708	
6066223	Aviceda jerdoni magnirostris (Kaup, 1847)	6066223	Aviceda jerdoni magnirostris (Kaup, 1847)	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aviceda	2480703	Aviceda jerdoni	2480708	
3861975	Brachyotum strigosum (L.fil.) Triana	3861975	Brachyotum strigosum (L.fil.) Triana	113	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Brachyotum	3861888	Brachyotum strigosum	3861975	LC
2498112	Anas acuta Linnaeus, 1758	2498112	Anas acuta Linnaeus, 1758	45673	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas acuta	2498112	LC
11403833	Wisteria floribunda f. alba (de Vos) Rehder & E.H.Wilson	2977323	Wisteria floribunda (Willd.) DC.	3	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Wisteria	2977309	Wisteria floribunda	2977323	
2874907	Nothofagus pumilio (Poepp. & Endl.) Krasser	2874907	Nothofagus pumilio (Poepp. & Endl.) Krasser	1314	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Nothofagaceae	8803	Nothofagus	2874877	Nothofagus pumilio	2874907	LC
6159805	Sceloporus occidentalis biseriatus Hallowell, 1854	6159805	Sceloporus occidentalis biseriatus Hallowell, 1854	54	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Phrynosomatidae	5016	Sceloporus	2451143	Sceloporus occidentalis	2451234	
5709396	Youngia japonica subsp. elstonii (Hochr.) Babc. & Stebbins	5709396	Youngia japonica subsp. elstonii (Hochr.) Babc. & Stebbins	7	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Youngia	3095748	Youngia japonica	5387974	
3930882	Aquilegia fosteri (S.L.Welsh) S.L.Welsh	3033169	Aquilegia formosa Fisch. ex DC.	26	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Aquilegia	3033167	Aquilegia formosa	3033169	
3170247	Asclepias syriaca L.	3170247	Asclepias syriaca L.	108859	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Asclepias	3170229	Asclepias syriaca	3170247	LC
7851577	Caltha palustris var. enkoso H.Hara	7746216	Caltha palustris var. palustris	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Caltha	3033282	Caltha palustris	5371685	
9182353	Dendrelaphis calligaster (Günther, 1867)	9182353	Dendrelaphis calligaster (Günther, 1867)	151	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Dendrelaphis	2459261	Dendrelaphis calligaster	9182353	LC
2066058	Scamandra daphne (Stål, 1863)	2066054	Scamandra thetis (Stål, 1863)	44	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Fulgoridae	8585	Scamandra	2066052	Scamandra thetis	2066054	
11795016	Diaethria clymena marchalii	11795016	Diaethria clymena marchalii	72	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Diaethria	1908980	Diaethria clymena	1909019	
8065523	Pseudocyphellaria freycinetii (Delise) Malme	2601439	Pseudocyphellaria glabra (Hook.f. & Taylor) C.W.Dodge	3	SPECIES	SYNONYM	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Peltigerales	1055	Lobariaceae	8375	Pseudocyphellaria	2601421	Pseudocyphellaria glabra	2601439	
5420901	Punica granatum L.	5420901	Punica granatum L.	6462	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Lythraceae	6684	Punica	3188663	Punica granatum	5420901	LC
2765156	Tradescantia fluminensis Vell.	2765156	Tradescantia fluminensis Vell.	11864	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Commelinaceae	2763195	Tradescantia	2765096	Tradescantia fluminensis	2765156	
4262308	Odocoileus hemionus inyoensis Cowan, 1933	4262308	Odocoileus hemionus inyoensis Cowan, 1933	42	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Odocoileus	2440964	Odocoileus hemionus	2440974	
8199757	Caltha palustris var. membranacea Turcz.	8199757	Caltha palustris var. membranacea Turcz.	25	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Caltha	3033282	Caltha palustris	5371685	
10737226	Trichonephila clavipes fasciculata (De Geer, 1778)	10737226	Trichonephila clavipes fasciculata (De Geer, 1778)	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Trichonephila	4655988	Trichonephila clavipes	10886629	
6233572	Anartia amathea roeselia Eschscholtz, 1821	6233572	Anartia amathea roeselia Eschscholtz, 1821	249	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Anartia	1893282	Anartia amathea	5128011	
3188511	Melastoma malabathricum L.	3188511	Melastoma malabathricum L.	2398	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Melastoma	3188510	Melastoma malabathricum	3188511	
6164840	Sylvilagus floridanus aztecus (J.A.Allen, 1890)	2436886	Sylvilagus floridanus (J.A.Allen, 1890)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Lagomorpha	785	Leporidae	9379	Sylvilagus	2436839	Sylvilagus floridanus	2436886	
8954040	Callospermophilus lateralis trinitatus (Merriam, 1901)	8954040	Callospermophilus lateralis trinitatus (Merriam, 1901)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Sciuridae	9456	Callospermophilus	4827935	Callospermophilus lateralis	7593288	
7226707	Anemone multifida var. multifida	7226707	Anemone multifida var. multifida	28	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Anemone	3016227	Anemone multifida	3033252	
5289423	Typha latifolia L.	5289423	Typha latifolia L.	30756	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Typhaceae	4246	Typha	2702102	Typha latifolia	5289423	LC
6133946	Euploea tulliolus koxinga Fruhstorfer, 1908	6133946	Euploea tulliolus koxinga Fruhstorfer, 1908	745	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea tulliolus	5136939	
5786666	Hydrochoerus hydrochaeris (Linnaeus, 1766)	5786666	Hydrochoerus hydrochaeris (Linnaeus, 1766)	8959	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Caviidae	9432	Hydrochoerus	5429068	Hydrochoerus hydrochaeris	5786666	LC
7477334	Sapajus apella (Linnaeus, 1758)	7477334	Sapajus apella (Linnaeus, 1758)	1244	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Sapajus	4827386	Sapajus apella	7477334	LC
3124828	Cyrtocymura scorpioides (Lam.) H.Rob.	3124828	Cyrtocymura scorpioides (Lam.) H.Rob.	384	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cyrtocymura	3130432	Cyrtocymura scorpioides	3124828	
2873748	Scindapsus pictus var. argyraeus (J.J.Veitch) Engl.	2873745	Scindapsus pictus Hassk.	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Scindapsus	2873692	Scindapsus pictus	2873745	
2486196	Alophoixus phaeocephalus (Hartlaub, 1844)	2486196	Alophoixus phaeocephalus (Hartlaub, 1844)	186	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Alophoixus	2486191	Alophoixus phaeocephalus	2486196	LC
7221327	Cornus sericea subsp. sericea	3082244	Cornus sericea L.	175	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Cornaceae	6713	Cornus	3082226	Cornus sericea	3082244	
6175151	Agelaius phoeniceus mailliardorum Van Rossem, 1926	6175151	Agelaius phoeniceus mailliardorum Van Rossem, 1926	53	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Agelaius	2484444	Agelaius phoeniceus	9409198	
3805106	Populus deltoides subsp. monilifera (Aiton) Eckenw.	3805106	Populus deltoides subsp. monilifera (Aiton) Eckenw.	274	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus deltoides	3040232	
5217607	Leptodactylus bolivianus Boulenger, 1898	5217607	Leptodactylus bolivianus Boulenger, 1898	213	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Leptodactylidae	6739	Leptodactylus	2424034	Leptodactylus bolivianus	5217607	LC
2436646	Ateles chamek (Humboldt, 1812)	2436646	Ateles chamek (Humboldt, 1812)	312	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles chamek	2436646	EN
7222825	Anaphalis margaritacea subsp. margaritacea	7222825	Anaphalis margaritacea subsp. margaritacea	29	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Anaphalis	3136861	Anaphalis margaritacea	4926336	
5137408	Bia actorion Linnaeus, 1763	5137408	Bia actorion Linnaeus, 1763	75	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Bia	1918933	Bia actorion	5137408	
6303254	Achillea borealis var. arenicola (A.Heller) J.T.Howell	4215655	Achillea millefolium var. arenicola (A.Heller) Nobs	5	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea millefolium	3120060	
11695761	Euploea algea horsfieldii C.Felder & R.Felder, 1865	11695761	Euploea algea horsfieldii C.Felder & R.Felder, 1865	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea algea	5136790	
2177844	Epocilla calcarata (Karsch, 1880)	2177844	Epocilla calcarata (Karsch, 1880)	315	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Epocilla	2177833	Epocilla calcarata	2177844	
5137290	Euploea helcita Boisduval, 1859	9321528	Euploea algea helcita Boisduval, 1859	13	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea algea	5136790	
9311640	Traumatomutilla incerta (Spinola, 1841)	9311640	Traumatomutilla incerta (Spinola, 1841)	26	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Mutillidae	7912	Traumatomutilla	4680461	Traumatomutilla incerta	9311640	
7193891	Potos flavus flavus (Schreber, 1774)	7193891	Potos flavus flavus (Schreber, 1774)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Procyonidae	5311	Potos	2433572	Potos flavus	2433573	
5881238	Forbestra olivencia juntana (Haensch, 1903)	5881238	Forbestra olivencia juntana (Haensch, 1903)	5	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Forbestra	1918919	Forbestra olivencia	1918931	
6225489	Diaethria clymena meridionalis (Bates, 1864)	6225489	Diaethria clymena meridionalis (Bates, 1864)	10	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Diaethria	1908980	Diaethria clymena	1909019	
7190220	Emoia atrocostata atrocostata Lesson, 1830	7190220	Emoia atrocostata atrocostata Lesson, 1830	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Scincidae	9115	Emoia	2463307	Emoia atrocostata	2463327	
9921655	Cerastium arvense × tomentosum	9921655	Cerastium arvense × tomentosum	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Cerastium	2873815	Cerastium arvense × tomentosum	9921655	
1949219	Pyrrhopyge charybdis Westwood	1949219	Pyrrhopyge charybdis Westwood	219	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Pyrrhopyge	1949143	Pyrrhopyge charybdis	1949219	
5229095	Enicognathus ferrugineus minor (Chapman, 1919)	5229095	Enicognathus ferrugineus minor (Chapman, 1919)	11	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Enicognathus	2479586	Enicognathus ferrugineus	5229094	
6223910	Euploea tulliolus ledereri C.Felder & R.Felder, 1860	6223910	Euploea tulliolus ledereri C.Felder & R.Felder, 1860	53	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Euploea	1916794	Euploea tulliolus	5136939	
7219288	Tiarella trifoliata var. trifoliata	7219288	Tiarella trifoliata var. trifoliata	1269	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Tiarella	3032599	Tiarella trifoliata	5371609	
7267888	Dianthus barbatus var. barbatus	7267888	Dianthus barbatus var. barbatus	7	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Dianthus	3085411	Dianthus barbatus	3085421	
5701990	Antennaria rosea subsp. arida (E.E.Nelson) R.J.Bayer	5701990	Antennaria rosea subsp. arida (E.E.Nelson) R.J.Bayer	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Antennaria	3087998	Antennaria rosea	5385499	
4036983	Persicaria amphibia var. stipulacea (N.Coleman) H.Hara	4036983	Persicaria amphibia var. stipulacea (N.Coleman) H.Hara	2044	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Persicaria	6390748	Persicaria amphibia	6391648	
10886629	Trichonephila clavipes (Linnaeus, 1767)	10886629	Trichonephila clavipes (Linnaeus, 1767)	37565	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Trichonephila	4655988	Trichonephila clavipes	10886629	LC
2650676	Asplenium nidus L.	2650676	Asplenium nidus L.	1692	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium nidus	2650676	
9172281	Silene vulgaris (Moench) Garcke	9172281	Silene vulgaris (Moench) Garcke	42856	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene vulgaris	9172281	LC
4003987	Tristerix aphyllus (Miers ex DC.) Tiegh. ex Barlow & Wiens	4003987	Tristerix aphyllus (Miers ex DC.) Tiegh. ex Barlow & Wiens	569	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Loranthaceae	6663	Tristerix	7288148	Tristerix aphyllus	4003987	
1910662	Hypolimnas anomala (Wallace, 1869)	1910662	Hypolimnas anomala (Wallace, 1869)	1672	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Hypolimnas	7733971	Hypolimnas anomala	1910662	
2673622	Racomitrium lanuginosum (Hedw.) Brid.	2673622	Racomitrium lanuginosum (Hedw.) Brid.	2206	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Grimmiales	1337	Grimmiaceae	8747	Racomitrium	2673621	Racomitrium lanuginosum	2673622	
9733542	Squamulea subsoluta (Nyl.) Arup, Søchting & Frödén	9733542	Squamulea subsoluta (Nyl.) Arup, Søchting & Frödén	213	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Teloschistales	1050	Teloschistaceae	8368	Squamulea	9652642	Squamulea subsoluta	9733542	
3172355	Fraxinus pennsylvanica var. austinii Fernald	3172348	Fraxinus pennsylvanica Marshall	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Fraxinus	3172323	Fraxinus pennsylvanica	3172348	
4215664	Achillea millefolium var. alpicola (Rydb.) Garrett	4215664	Achillea millefolium var. alpicola (Rydb.) Garrett	12	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Achillea	3119995	Achillea millefolium	3120060	
7221888	Gentiana newberryi var. newberryi	3170038	Gentiana newberryi A.Gray	41	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Gentiana	3170037	Gentiana newberryi	3170038	
5319755	Epidendrum secundum Jacq.	5319755	Epidendrum secundum Jacq.	196	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Epidendrum	5297341	Epidendrum secundum	5319755	
6199850	Asota heliconia timorana Rothschild, 1897	6199850	Asota heliconia timorana Rothschild, 1897	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Asota	8970409	Asota heliconia	1774598	
4048902	Linum lewisii var. alpicola Jeps.	4048902	Linum lewisii var. alpicola Jeps.	5	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Linaceae	2493	Linum	2873855	Linum lewisii	2873876	
8202619	Cerastium arvense subsp. suffruticosum (L.) Ces.	8202619	Cerastium arvense subsp. suffruticosum (L.) Ces.	22	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Cerastium	2873815	Cerastium arvense	3085433	
2157245	Steatoda grossa (C.L.Koch, 1838)	2157245	Steatoda grossa (C.L.Koch, 1838)	14984	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Steatoda	2157199	Steatoda grossa	2157245	
11890172	Dione vanillae nigrior (Michener, 1942)	11890172	Dione vanillae nigrior (Michener, 1942)	302	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Dione	1897643	Dione vanillae	11701883	
5607943	Prunella dissecta Wender.	7226077	Prunella vulgaris subsp. vulgaris	14	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Prunella	2926553	Prunella vulgaris	5341297	
6165153	Odocoileus hemionus cerrosensis Merriam, 1898	6165153	Odocoileus hemionus cerrosensis Merriam, 1898	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Cervidae	5298	Odocoileus	2440964	Odocoileus hemionus	2440974	
3082270	Cornus canadensis L.	3082270	Cornus canadensis L.	42851	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cornales	949	Cornaceae	6713	Cornus	3082226	Cornus canadensis	3082270	
2149510	Nephilengys malabarensis (Walckenaer, 1841)	2149510	Nephilengys malabarensis (Walckenaer, 1841)	1521	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Nephilengys	2149506	Nephilengys malabarensis	2149510	LC
9495093	Adelpha mesentina Cramer, 1779	5132374	Limenitis mesentina (Cramer, 1779)	216	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Limenitis	5131972	Limenitis mesentina	5132374	
3189394	Terminalia catappa L.	3189394	Terminalia catappa L.	8403	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Combretaceae	2431	Terminalia	3189387	Terminalia catappa	3189394	LC
4709051	Nacaduba cyanea (Cramer, 1775)	4709051	Nacaduba cyanea (Cramer, 1775)	344	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Lycaenidae	5473	Nacaduba	1931848	Nacaduba cyanea	4709051	
5616162	Caltha serotina Tolm.	5371685	Caltha palustris L.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Caltha	3033282	Caltha palustris	5371685	
7192385	Agelaius phoeniceus phoeniceus (Linnaeus, 1766)	7192385	Agelaius phoeniceus phoeniceus (Linnaeus, 1766)	392	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Agelaius	2484444	Agelaius phoeniceus	9409198	
10396132	Jehlius cirratus (Darwin, 1854)	10396132	Jehlius cirratus (Darwin, 1854)	297	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Maxillopoda	203	Sessilia	1426	Chthamalidae	5104	Jehlius	4805911	Jehlius cirratus	10396132	
8175012	Alnus alnobetula subsp. alnobetula	8175012	Alnus alnobetula subsp. alnobetula	27	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Alnus	2876099	Alnus alnobetula	8956987	
